longitude;latitude;housing_median_age;average_rooms;average_bedrooms;average_occupancy;population;median_income;ocean_proximity;median_house_value
-118.5;34.03;52.0;8.1;1.12;2.94;547.0;78705.0;'1H OCEAN';500001.0
-118.5;34.03;52.0;7.07;1.01;2.77;671.0;77572.0;'1H OCEAN';500001.0
-118.5;34.03;44.0;6.05;1.11;2.4;851.0;64800.0;'1H OCEAN';500001.0
-118.51;34.03;37.0;4.41;0.98;1.59;1468.0;38571.0;'1H OCEAN';500001.0
-118.52;34.02;24.0;4.7;1.11;1.72;2713.0;50867.0;'1H OCEAN';500001.0
-118.49;34.03;31.0;3.98;1.04;1.6;1985.0;42520.0;'1H OCEAN';436700.0
-118.5;34.03;32.0;3.75;1.05;1.63;2767.0;36451.0;'1H OCEAN';383300.0
-118.5;34.02;28.0;3.52;1.02;1.59;2313.0;33266.0;'1H OCEAN';483300.0
-118.5;34.02;24.0;3.1;1.07;1.58;1492.0;27750.0;'1H OCEAN';291700.0
-118.5;34.02;35.0;3.35;1.07;1.53;1334.0;29934.0;'1H OCEAN';350000.0
-118.52;34.01;25.0;4.36;1.17;1.6;1014.0;31433.0;'1H OCEAN';500001.0
-118.49;34.03;32.0;4.61;1.08;1.74;1456.0;45208.0;'1H OCEAN';442100.0
-118.49;34.03;31.0;4.23;1.08;1.62;1208.0;36769.0;'1H OCEAN';450000.0
-118.49;34.02;27.0;4.01;1.01;1.65;1945.0;41365.0;'1H OCEAN';470800.0
-118.48;34.03;32.0;4.0;1.06;2.55;1143.0;28981.0;'1H OCEAN';353600.0
-118.49;34.02;28.0;3.75;1.11;2.28;1548.0;29125.0;'1H OCEAN';475000.0
-118.49;34.02;29.0;3.42;1.01;1.56;1238.0;31563.0;'1H OCEAN';330000.0
-118.48;34.04;47.0;7.06;1.0;2.61;724.0;89616.0;'1H OCEAN';500001.0
-118.48;34.04;49.0;5.48;1.07;2.08;1435.0;43158.0;'1H OCEAN';500001.0
-118.48;34.04;40.0;5.32;1.09;2.33;610.0;39659.0;'1H OCEAN';500001.0
-118.48;34.04;36.0;5.08;1.07;1.96;979.0;36667.0;'1H OCEAN';500001.0
-118.47;34.04;32.0;4.12;1.06;1.86;1310.0;45160.0;'1H OCEAN';350000.0
-118.47;34.03;32.0;4.09;1.06;1.79;1323.0;33889.0;'1H OCEAN';347900.0
-118.48;34.03;39.0;4.08;1.07;2.86;1074.0;35076.0;'1H OCEAN';381800.0
-118.47;34.03;29.0;3.99;1.07;1.85;1523.0;37381.0;'1H OCEAN';290600.0
-118.47;34.03;31.0;4.23;1.09;2.08;1303.0;35987.0;'1H OCEAN';340500.0
-118.48;34.03;19.0;3.32;1.04;1.52;414.0;13333.0;'1H OCEAN';310000.0
-118.48;34.02;22.0;2.6;1.0;2.3;1106.0;25261.0;'1H OCEAN';375000.0
-118.48;34.02;29.0;3.25;1.11;2.09;1019.0;27072.0;'1H OCEAN';375000.0
-118.49;34.02;30.0;3.51;1.16;1.73;1026.0;31635.0;'1H OCEAN';366700.0
-118.46;34.03;27.0;3.3;1.06;1.75;1042.0;27500.0;'1H OCEAN';327300.0
-118.46;34.03;39.0;4.38;1.0;3.12;886.0;31250.0;'1H OCEAN';325000.0
-118.46;34.03;52.0;4.02;;2.44;317.0;22794.0;'1H OCEAN';337500.0
-118.46;34.02;29.0;2.91;1.04;2.44;1953.0;26639.0;'1H OCEAN';233300.0
-118.47;34.02;38.0;3.7;1.11;3.01;1759.0;23382.0;'1H OCEAN';297500.0
-118.48;34.02;11.0;3.6;0.8;7.5;150.0;26250.0;'1H OCEAN';250000.0
-118.47;34.02;35.0;4.18;1.06;3.04;2223.0;20745.0;'1H OCEAN';332500.0
-118.48;34.02;30.0;3.61;1.08;2.54;1425.0;22917.0;'1H OCEAN';330800.0
-118.48;34.02;25.0;3.75;1.09;2.33;983.0;27019.0;'1H OCEAN';293800.0
-118.49;34.02;28.0;2.57;1.07;1.32;716.0;15132.0;'1H OCEAN';450000.0
-118.49;34.01;28.0;3.74;1.45;1.91;333.0;19722.0;'1H OCEAN';500001.0
-118.51;34.0;52.0;2.7;1.09;1.48;679.0;23098.0;'1H OCEAN';500001.0
-118.48;34.01;31.0;3.65;1.03;1.8;1410.0;40893.0;'1H OCEAN';381500.0
-118.48;34.0;41.0;3.87;1.11;1.58;1058.0;32061.0;'1H OCEAN';370000.0
-118.48;34.01;30.0;3.42;1.06;1.73;1561.0;34852.0;'1H OCEAN';425000.0
-118.49;34.0;32.0;3.46;1.09;1.48;1463.0;30369.0;'1H OCEAN';500001.0
-118.48;34.01;31.0;4.67;1.17;1.83;719.0;44000.0;'1H OCEAN';353800.0
-118.47;34.0;28.0;4.5;1.08;2.39;668.0;42813.0;'1H OCEAN';384400.0
-118.47;34.0;42.0;4.07;0.96;1.84;574.0;31304.0;'1H OCEAN';340500.0
-118.48;34.0;25.0;4.15;1.07;1.75;1749.0;39722.0;'1H OCEAN';450000.0
-118.48;34.0;29.0;4.01;1.11;1.72;741.0;36121.0;'1H OCEAN';500000.0
-118.48;34.0;52.0;3.69;1.07;1.42;521.0;26736.0;'1H OCEAN';500001.0
-118.5;33.99;22.0;3.66;1.02;1.33;1268.0;32609.0;'1H OCEAN';500001.0
-118.47;34.02;41.0;3.83;0.99;1.77;986.0;27254.0;'1H OCEAN';444400.0
-118.47;34.01;44.0;4.85;1.06;2.27;1019.0;47930.0;'1H OCEAN';470800.0
-118.47;34.01;41.0;5.66;1.17;2.19;1047.0;44211.0;'1H OCEAN';462900.0
-118.48;34.01;40.0;3.88;1.08;1.8;1023.0;37550.0;'1H OCEAN';398300.0
-118.47;34.01;41.0;3.63;0.97;2.33;482.0;25417.0;'1H OCEAN';418200.0
-118.46;34.01;48.0;5.45;1.07;2.21;664.0;40000.0;'1H OCEAN';500001.0
-118.46;34.01;46.0;5.13;0.89;2.56;688.0;68901.0;'1H OCEAN';500001.0
-118.47;34.01;44.0;5.28;0.9;2.51;958.0;61014.0;'1H OCEAN';480100.0
-118.47;34.01;43.0;4.64;1.22;1.57;393.0;29167.0;'1H OCEAN';461100.0
-118.47;34.01;27.0;4.22;1.12;1.98;837.0;37727.0;'1H OCEAN';413000.0
-118.45;34.02;41.0;4.58;1.09;1.88;1212.0;34583.0;'1H OCEAN';421900.0
-118.45;34.02;45.0;5.62;0.92;2.58;565.0;63521.0;'1H OCEAN';493400.0
-118.46;34.02;45.0;4.37;1.11;1.94;1690.0;30476.0;'1H OCEAN';456200.0
-118.46;34.02;46.0;5.13;1.0;2.45;1225.0;60436.0;'1H OCEAN';473000.0
-118.46;34.02;39.0;4.72;1.02;2.06;1569.0;52571.0;'1H OCEAN';405400.0
-118.37;34.03;39.0;4.1;0.85;2.65;138.0;21250.0;'1H OCEAN';196400.0
-118.38;34.03;44.0;4.43;1.02;3.0;1295.0;39537.0;'1H OCEAN';266400.0
-118.38;34.02;45.0;4.36;1.01;2.79;1343.0;39615.0;'1H OCEAN';268600.0
-118.39;34.02;38.0;4.26;1.11;2.29;1312.0;35909.0;'1H OCEAN';279400.0
-118.39;34.02;45.0;4.21;1.12;2.78;1042.0;34375.0;'1H OCEAN';314500.0
-118.38;34.01;18.0;4.96;1.08;2.04;3922.0;47612.0;'1H OCEAN';304100.0
-118.39;34.01;25.0;3.74;0.97;1.85;543.0;23571.0;'1H OCEAN';340600.0
-118.39;34.02;38.0;4.22;1.08;1.83;1091.0;41296.0;'1H OCEAN';322900.0
-118.39;34.01;35.0;4.98;1.03;2.37;2101.0;39688.0;'1H OCEAN';355100.0
-118.4;34.01;44.0;5.62;0.98;2.32;618.0;54035.0;'1H OCEAN';356300.0
-118.4;34.02;40.0;4.49;1.04;2.81;371.0;46932.0;'1H OCEAN';332800.0
-118.39;34.0;40.0;5.84;1.0;3.08;826.0;52035.0;'1H OCEAN';485700.0
-118.39;33.99;32.0;6.5;1.04;2.56;1030.0;66030.0;'1H OCEAN';369200.0
-118.39;33.99;43.0;4.31;0.95;2.83;402.0;51322.0;'1H OCEAN';314900.0
-118.39;34.0;35.0;4.25;1.12;3.2;1104.0;40560.0;'1H OCEAN';339100.0
-118.4;34.0;34.0;5.36;0.99;2.57;872.0;48500.0;'1H OCEAN';329400.0
-118.4;34.0;37.0;5.92;1.0;2.9;751.0;54440.0;'1H OCEAN';336000.0
-118.4;33.99;36.0;5.9;1.11;3.24;704.0;59632.0;'1H OCEAN';328100.0
-118.4;33.99;36.0;5.4;0.94;2.6;591.0;54663.0;'1H OCEAN';326700.0
-118.4;34.0;44.0;5.78;1.05;2.76;1012.0;46687.0;'1H OCEAN';344300.0
-118.4;34.01;48.0;5.32;0.94;2.59;693.0;57405.0;'1H OCEAN';351600.0
-118.41;34.01;44.0;5.51;1.08;2.63;961.0;45982.0;'1H OCEAN';333500.0
-118.41;34.0;37.0;5.46;0.99;2.64;689.0;55284.0;'1H OCEAN';331000.0
-118.41;34.01;26.0;5.88;1.05;2.86;1218.0;53683.0;'1H OCEAN';500001.0
-118.41;34.01;43.0;3.89;1.03;2.51;1290.0;47031.0;'1H OCEAN';302500.0
-118.41;34.01;33.0;3.58;1.05;2.68;2475.0;28797.0;'1H OCEAN';285300.0
-118.42;34.01;42.0;3.9;1.0;2.29;997.0;29213.0;'1H OCEAN';305000.0
-118.41;34.0;38.0;4.44;0.96;3.67;268.0;25500.0;'1H OCEAN';271400.0
-118.42;34.0;45.0;4.87;0.96;2.38;883.0;50357.0;'1H OCEAN';329800.0
-118.41;34.0;46.0;5.53;1.05;3.63;69.0;39643.0;'1H OCEAN';275000.0
-118.42;34.0;33.0;4.43;1.16;2.86;734.0;32708.0;'1H OCEAN';325000.0
-118.43;34.0;37.0;3.94;1.05;2.96;1008.0;37614.0;'1H OCEAN';314300.0
-118.43;33.99;45.0;4.88;1.05;2.77;1190.0;38021.0;'1H OCEAN';323000.0
-118.44;33.99;44.0;4.36;1.03;2.23;156.0;59641.0;'1H OCEAN';275000.0
-118.44;33.98;21.0;3.68;1.1;1.51;7431.0;53359.0;'1H OCEAN';500001.0
-118.38;33.99;21.0;3.98;1.07;1.81;5127.0;46277.0;'1H OCEAN';228300.0
-118.37;33.99;32.0;7.07;0.99;2.46;1400.0;86718.0;'1H OCEAN';439100.0
-118.36;33.99;35.0;6.03;1.06;2.36;1449.0;53194.0;'1H OCEAN';313700.0
-118.37;33.99;36.0;6.21;1.04;2.51;1305.0;51695.0;'1H OCEAN';397000.0
-118.38;33.98;25.0;7.08;1.01;2.51;2519.0;68112.0;'1H OCEAN';500001.0
-118.35;34.0;30.0;7.06;0.85;2.78;740.0;64310.0;'1H OCEAN';492500.0
-118.35;34.0;46.0;6.75;1.0;2.76;1389.0;53462.0;'1H OCEAN';270400.0
-118.35;33.99;48.0;5.97;0.96;2.43;1115.0;50514.0;'1H OCEAN';269100.0
-118.36;33.99;43.0;5.07;1.05;2.19;1145.0;41375.0;'1H OCEAN';287100.0
-118.36;33.99;45.0;5.51;1.01;2.5;909.0;46406.0;'1H OCEAN';268900.0
-118.35;33.99;45.0;5.28;1.2;2.03;679.0;32021.0;'1H OCEAN';222100.0
-118.34;34.0;44.0;6.73;1.08;2.5;1183.0;50407.0;'1H OCEAN';314900.0
-118.34;34.0;49.0;7.05;1.01;2.73;1108.0;58993.0;'1H OCEAN';313300.0
-118.33;34.0;52.0;6.33;0.96;2.76;486.0;42917.0;'1H OCEAN';247600.0
-118.34;34.0;49.0;6.87;1.04;2.84;1018.0;40000.0;'1H OCEAN';296800.0
-118.34;33.99;47.0;6.22;1.12;2.46;437.0;37344.0;'1H OCEAN';179400.0
-118.34;33.99;48.0;6.17;1.08;2.62;497.0;38250.0;'1H OCEAN';183000.0
-118.35;34.0;40.0;7.08;0.97;2.6;1063.0;69390.0;'1H OCEAN';372000.0
-118.6;34.13;20.0;7.62;1.03;2.91;5452.0;91232.0;'1H OCEAN';472000.0
-118.58;34.12;42.0;5.48;1.07;2.47;324.0;64018.0;'1H OCEAN';500001.0
-118.59;34.11;35.0;5.24;1.03;2.31;1054.0;64504.0;'1H OCEAN';407000.0
-118.6;34.09;43.0;5.64;1.11;2.43;960.0;76091.0;'1H OCEAN';438500.0
-118.6;34.08;40.0;4.92;1.03;2.27;399.0;69100.0;'1H OCEAN';380000.0
-118.6;34.07;16.0;4.98;0.92;2.33;149.0;46250.0;'1H OCEAN';433300.0
-118.69;34.08;23.0;4.98;0.98;2.85;117.0;97646.0;'NEAR OCEAN';500001.0
-118.66;34.1;12.0;6.99;1.0;2.48;907.0;100760.0;'NEAR OCEAN';500001.0
-118.63;34.11;35.0;5.81;1.06;2.33;1521.0;58735.0;'1H OCEAN';448100.0
-118.67;34.16;17.0;7.81;1.04;2.93;6214.0;91228.0;'1H OCEAN';500001.0
-118.68;34.08;18.0;4.86;0.81;2.62;55.0;39934.0;'NEAR OCEAN';500001.0
-118.68;34.13;9.0;9.17;1.3;2.47;3029.0;67273.0;'1H OCEAN';500001.0
-118.76;34.13;10.0;6.46;1.06;3.01;2030.0;65571.0;'NEAR OCEAN';500001.0
-118.75;34.1;34.0;7.11;1.27;2.7;857.0;45333.0;'NEAR OCEAN';377300.0
-118.72;34.14;7.0;5.95;1.1;2.46;9873.0;54032.0;'NEAR OCEAN';318500.0
-118.78;34.16;9.0;7.73;1.04;3.27;12873.0;80137.0;'NEAR OCEAN';399200.0
-118.8;34.15;9.0;6.35;0.99;3.59;647.0;68474.0;'NEAR OCEAN';356700.0
-118.75;34.17;16.0;7.78;1.02;3.24;1228.0;53749.0;'NEAR OCEAN';346100.0
-118.84;34.11;12.0;7.78;1.1;2.57;2484.0;58788.0;'NEAR OCEAN';500001.0
-118.82;34.14;22.0;6.98;1.04;2.43;4054.0;69935.0;'NEAR OCEAN';385500.0
-118.79;34.14;7.0;6.44;1.08;2.45;1143.0;58548.0;'NEAR OCEAN';500001.0
-118.74;34.05;19.0;5.97;1.17;4.76;2782.0;79184.0;'NEAR OCEAN';500001.0
-118.86;34.07;16.0;8.19;1.42;5.64;970.0;80144.0;'NEAR OCEAN';500001.0
-118.88;34.02;19.0;7.36;1.2;2.38;5175.0;77848.0;'NEAR OCEAN';500001.0
-118.85;34.04;21.0;7.54;1.14;2.96;1509.0;84476.0;'NEAR OCEAN';500001.0
-118.78;34.05;28.0;6.75;1.08;2.45;487.0;68300.0;'NEAR OCEAN';500001.0
-118.58;34.06;25.0;6.98;1.09;2.45;1560.0;88666.0;'1H OCEAN';500001.0
-118.6;34.02;36.0;6.27;1.43;1.86;606.0;84331.0;'NEAR OCEAN';500001.0
-118.62;34.06;25.0;5.9;0.97;2.55;1530.0;74001.0;'NEAR OCEAN';500001.0
-118.66;34.02;23.0;7.28;1.21;2.28;2750.0;87364.0;'NEAR OCEAN';500001.0
-117.76;34.71;15.0;5.52;1.16;3.14;1694.0;29541.0;INLAND;106700.0
-117.84;34.63;5.0;5.32;0.99;3.64;4614.0;40020.0;INLAND;115100.0
-117.78;34.58;6.0;5.76;1.05;3.46;6163.0;38803.0;INLAND;120000.0
-117.96;34.71;32.0;6.88;1.27;3.4;1733.0;34600.0;INLAND;123900.0
-118.09;34.74;34.0;4.91;1.15;3.21;797.0;24348.0;INLAND;104800.0
-118.06;34.71;14.0;5.09;1.0;2.4;1228.0;25764.0;INLAND;150000.0
-118.09;34.68;4.0;6.37;1.14;2.86;10493.0;40211.0;INLAND;144000.0
-118.11;34.68;6.0;6.66;1.06;3.13;3489.0;53267.0;INLAND;140100.0
-118.12;34.69;17.0;6.83;1.07;3.36;1219.0;46417.0;INLAND;125700.0
-118.12;34.68;12.0;6.83;1.12;3.13;2439.0;46629.0;INLAND;131500.0
-118.13;34.69;34.0;5.56;1.02;3.27;1269.0;27500.0;INLAND;96800.0
-118.13;34.68;28.0;5.93;1.02;2.87;347.0;40250.0;INLAND;102600.0
-118.1;34.65;33.0;6.15;1.25;2.99;425.0;26700.0;INLAND;187500.0
-118.09;34.71;5.0;5.77;1.17;2.58;2602.0;24012.0;INLAND;159400.0
-118.1;34.7;5.0;7.26;1.15;3.2;4562.0;49806.0;INLAND;141100.0
-118.09;34.7;6.0;8.1;1.43;2.74;1543.0;28548.0;INLAND;138500.0
-118.1;34.71;16.0;4.92;1.03;1.92;1524.0;24150.0;INLAND;137500.0
-118.12;34.71;26.0;5.33;1.04;3.52;2789.0;25179.0;INLAND;104000.0
-118.12;34.71;46.0;5.71;1.43;2.0;14.0;11250.0;INLAND;225000.0
-118.12;34.7;7.0;5.62;1.01;3.24;2833.0;43229.0;INLAND;130000.0
-118.13;34.7;34.0;4.36;1.12;2.42;1078.0;11296.0;INLAND;93800.0
-118.13;34.69;32.0;5.45;1.14;2.95;1986.0;36820.0;INLAND;108800.0
-118.12;34.69;27.0;5.77;0.96;3.02;1580.0;37804.0;INLAND;113500.0
-118.14;34.68;31.0;4.43;1.1;2.22;1337.0;24432.0;INLAND;101100.0
-118.14;34.69;35.0;5.88;1.04;3.08;1108.0;34327.0;INLAND;100300.0
-118.14;34.68;33.0;5.76;0.99;2.96;1447.0;42679.0;INLAND;119600.0
-118.14;34.68;25.0;5.51;1.11;2.51;775.0;45455.0;INLAND;126500.0
-118.16;34.68;17.0;4.31;1.2;2.26;1571.0;25902.0;INLAND;85400.0
-118.15;34.69;32.0;5.22;0.94;2.86;712.0;32500.0;INLAND;107500.0
-118.16;34.68;9.0;5.0;1.05;2.6;2240.0;37807.0;INLAND;110900.0
-118.15;34.67;5.0;4.64;1.11;2.37;6291.0;35732.0;INLAND;146900.0
-118.14;34.65;20.0;6.76;1.08;2.96;551.0;46591.0;INLAND;247200.0
-118.14;34.72;15.0;7.27;1.2;3.52;1057.0;46250.0;INLAND;118100.0
-118.16;34.71;27.0;6.81;1.13;3.04;2680.0;41719.0;INLAND;117200.0
-118.15;34.71;36.0;5.35;1.0;2.84;709.0;35625.0;INLAND;101400.0
-118.14;34.71;33.0;6.28;1.23;3.96;1482.0;28194.0;INLAND;93000.0
-118.14;34.71;32.0;4.31;0.92;2.18;588.0;11917.0;INLAND;86900.0
-118.15;34.71;35.0;5.01;1.03;2.81;842.0;25278.0;INLAND;97700.0
-118.14;34.7;36.0;4.16;1.09;2.34;678.0;20182.0;INLAND;98400.0
-118.14;34.7;12.0;3.46;1.07;1.87;1071.0;12532.0;INLAND;102100.0
-118.15;34.7;36.0;5.96;1.0;2.64;1192.0;39615.0;INLAND;116300.0
-118.16;34.7;33.0;6.1;1.03;2.86;1365.0;48787.0;INLAND;127700.0
-118.16;34.69;35.0;5.71;1.07;3.62;1974.0;39028.0;INLAND;126800.0
-118.14;34.69;34.0;4.83;1.1;2.38;708.0;32699.0;INLAND;100000.0
-118.14;34.69;48.0;4.54;1.08;2.29;696.0;21167.0;INLAND;94900.0
-118.28;34.76;19.0;6.01;1.05;3.18;1817.0;47875.0;INLAND;163600.0
-118.19;34.77;16.0;6.17;1.12;2.13;704.0;21979.0;INLAND;146400.0
-118.2;34.69;5.0;7.1;1.18;6.02;7694.0;48750.0;INLAND;163400.0
-118.17;34.69;12.0;6.74;1.11;3.02;2188.0;41667.0;INLAND;171900.0
-118.17;34.68;13.0;7.38;1.07;3.16;2288.0;66772.0;INLAND;185600.0
-118.19;34.67;8.0;6.66;1.08;3.39;5731.0;50285.0;INLAND;167900.0
-118.17;34.67;5.0;6.01;1.12;2.68;3723.0;45659.0;INLAND;140300.0
-118.19;34.65;33.0;5.67;1.04;2.91;913.0;39963.0;INLAND;126800.0
-118.17;34.66;9.0;6.7;1.09;3.14;731.0;57049.0;INLAND;173200.0
-118.22;34.67;28.0;6.14;1.06;3.03;1162.0;43636.0;INLAND;179700.0
-118.23;34.66;25.0;7.77;1.14;3.13;1059.0;36382.0;INLAND;138200.0
-118.22;34.66;17.0;6.5;1.13;3.19;1867.0;49000.0;INLAND;152400.0
-118.21;34.65;17.0;5.29;1.08;3.06;2313.0;30441.0;INLAND;140100.0
-118.23;34.65;17.0;5.45;1.04;2.29;766.0;35673.0;INLAND;136300.0
-118.27;34.68;19.0;5.21;1.22;2.96;314.0;32125.0;INLAND;185400.0
-118.29;34.65;18.0;5.65;1.12;2.32;2837.0;33173.0;INLAND;218400.0
-118.32;34.62;31.0;4.68;0.91;2.96;884.0;48409.0;INLAND;264900.0
-118.38;34.58;18.0;5.0;1.01;2.45;913.0;43456.0;INLAND;148900.0
-118.61;34.73;25.0;6.04;1.15;3.05;1558.0;50839.0;INLAND;156700.0
-118.4;34.7;10.0;5.81;1.15;3.05;2164.0;42941.0;INLAND;151600.0
-117.92;34.63;34.0;5.79;1.86;3.79;53.0;14091.0;INLAND;137500.0
-117.92;34.59;7.0;6.55;1.2;4.66;485.0;27396.0;INLAND;125600.0
-117.93;34.57;5.0;5.62;1.06;3.57;3569.0;31946.0;INLAND;132700.0
-117.9;34.53;8.0;5.63;1.05;3.5;2169.0;39766.0;INLAND;135800.0
-117.96;34.53;10.0;5.47;1.05;3.17;1681.0;38594.0;INLAND;141000.0
-117.98;34.53;13.0;5.73;1.09;3.04;1492.0;40945.0;INLAND;135700.0
-118.09;34.63;31.0;3.87;1.05;3.12;1239.0;19722.0;INLAND;99200.0
-118.02;34.62;38.0;4.68;1.04;4.92;261.0;21413.0;INLAND;96900.0
-118.18;34.63;19.0;6.16;1.05;2.9;1677.0;41573.0;INLAND;228100.0
-118.17;34.61;7.0;7.42;1.01;2.95;978.0;71381.0;INLAND;292200.0
-118.16;34.6;2.0;8.05;1.13;3.0;4098.0;64865.0;INLAND;204400.0
-118.12;34.6;33.0;4.94;1.12;3.29;1459.0;23958.0;INLAND;94500.0
-118.15;34.59;33.0;5.32;1.08;2.69;1067.0;37344.0;INLAND;111400.0
-118.16;34.6;5.0;7.84;1.22;3.36;3123.0;49904.0;INLAND;154100.0
-118.21;34.56;12.0;6.51;1.07;2.76;1048.0;47097.0;INLAND;262100.0
-118.22;34.63;4.0;7.94;1.19;3.23;5839.0;53799.0;INLAND;222400.0
-118.21;34.64;16.0;6.04;1.0;2.99;1273.0;59508.0;INLAND;181100.0
-118.12;34.58;13.0;4.87;1.21;3.63;1949.0;20547.0;INLAND;102600.0
-118.13;34.58;29.0;4.91;0.98;3.61;1746.0;37464.0;INLAND;113500.0
-118.14;34.57;6.0;6.1;1.17;3.02;4892.0;37636.0;INLAND;167600.0
-118.12;34.56;5.0;5.84;1.05;3.1;3427.0;39936.0;INLAND;148500.0
-118.1;34.58;32.0;5.58;1.15;2.9;774.0;32750.0;INLAND;103500.0
-118.1;34.58;29.0;4.96;1.05;2.65;1517.0;26658.0;INLAND;106900.0
-118.1;34.57;7.0;5.18;1.1;3.04;11973.0;33086.0;INLAND;138100.0
-118.09;34.57;4.0;6.36;1.1;3.24;4970.0;45266.0;INLAND;142900.0
-118.08;34.58;5.0;6.62;1.11;3.76;631.0;41719.0;INLAND;146600.0
-118.07;34.58;34.0;6.02;1.06;3.4;1929.0;40147.0;INLAND;107400.0
-118.06;34.58;36.0;5.74;0.99;3.46;899.0;38600.0;INLAND;109300.0
-118.08;34.58;12.0;4.75;1.06;2.67;2169.0;30101.0;INLAND;116300.0
-118.07;34.56;5.0;5.73;1.02;3.28;5871.0;42329.0;INLAND;145500.0
-118.08;34.56;14.0;6.24;1.08;3.45;2846.0;45615.0;INLAND;137200.0
-118.03;34.58;4.0;6.16;1.11;2.84;4546.0;40729.0;INLAND;154300.0
-118.02;34.57;4.0;6.97;1.12;3.53;5391.0;50830.0;INLAND;151300.0
-118.01;34.55;2.0;6.28;1.23;3.18;1368.0;40710.0;INLAND;137400.0
-118.08;34.55;5.0;6.1;1.12;3.08;8152.0;45237.0;INLAND;141800.0
-118.07;34.51;14.0;6.93;1.14;3.06;1236.0;48667.0;INLAND;239900.0
-118.37;34.43;11.0;6.19;1.02;3.11;8721.0;59507.0;INLAND;225200.0
-118.4;34.41;22.0;8.96;1.13;3.17;1573.0;100285.0;'1H OCEAN';500001.0
-118.35;34.52;14.0;6.02;1.02;2.95;1710.0;59171.0;INLAND;333300.0
-118.22;34.52;7.0;6.31;1.03;3.21;2298.0;65538.0;INLAND;311600.0
-118.26;34.5;6.0;7.36;1.15;2.88;2275.0;47778.0;INLAND;340400.0
-118.27;34.46;10.0;5.9;1.09;3.02;1119.0;47437.0;INLAND;294000.0
-118.13;34.44;10.0;5.94;1.01;3.86;1773.0;48295.0;INLAND;319100.0
-117.89;34.49;12.0;6.39;1.11;2.78;1502.0;37043.0;INLAND;150800.0
-117.96;34.48;32.0;6.34;1.14;2.7;806.0;45769.0;INLAND;159400.0
-117.79;34.45;18.0;6.33;1.26;2.87;1355.0;32765.0;INLAND;165000.0
-118.46;34.4;12.0;5.78;1.07;2.33;10475.0;45420.0;'1H OCEAN';195300.0
-118.5;34.45;25.0;5.97;0.88;3.19;689.0;60097.0;'1H OCEAN';220200.0
-118.5;34.52;3.0;6.55;1.05;3.02;3032.0;59263.0;INLAND;251800.0
-118.48;34.47;36.0;4.94;0.71;1.71;29.0;33750.0;'1H OCEAN';187500.0
-118.5;34.46;17.0;6.92;;3.34;4956.0;55061.0;'1H OCEAN';239400.0
-118.52;34.44;26.0;5.77;0.91;3.2;519.0;53209.0;'1H OCEAN';185000.0
-118.53;34.44;19.0;6.23;1.05;2.8;1356.0;51163.0;'1H OCEAN';233200.0
-118.53;34.45;26.0;5.24;0.94;3.22;508.0;52374.0;'1H OCEAN';185500.0
-118.53;34.44;19.0;6.66;1.01;3.37;650.0;60398.0;'1H OCEAN';217800.0
-118.52;34.46;5.0;6.61;1.09;3.13;7270.0;61281.0;'1H OCEAN';236200.0
-118.53;34.45;10.0;5.74;1.01;3.13;3002.0;55981.0;'1H OCEAN';220100.0
-118.51;34.43;15.0;6.9;1.02;3.03;3733.0;61082.0;'1H OCEAN';253700.0
-118.46;34.42;25.0;5.82;1.02;3.67;1884.0;47007.0;'1H OCEAN';169500.0
-118.44;34.5;5.0;7.04;1.02;6.3;1355.0;81344.0;INLAND;359000.0
-118.45;34.44;16.0;5.49;1.05;2.88;7030.0;46861.0;'1H OCEAN';187900.0
-118.49;34.43;15.0;6.08;1.04;3.28;4453.0;54829.0;'1H OCEAN';199600.0
-118.49;34.42;23.0;5.61;1.02;2.8;2082.0;44107.0;'1H OCEAN';213400.0
-118.48;34.42;21.0;5.33;1.0;2.82;728.0;50166.0;'1H OCEAN';229000.0
-118.47;34.42;17.0;4.54;1.13;2.64;530.0;30380.0;'1H OCEAN';238500.0
-118.47;34.42;25.0;6.34;1.03;3.47;1763.0;52887.0;'1H OCEAN';183000.0
-118.43;34.42;13.0;6.25;1.01;3.12;1799.0;62971.0;'1H OCEAN';218300.0
-118.43;34.43;5.0;5.43;1.13;2.53;9842.0;42037.0;'1H OCEAN';194600.0
-118.55;34.44;14.0;7.08;1.09;3.27;7087.0;63277.0;INLAND;237700.0
-118.56;34.42;2.0;5.72;1.6;1.38;233.0;19667.0;'1H OCEAN';450000.0
-118.61;34.59;5.0;4.88;1.08;2.5;2062.0;40579.0;INLAND;167100.0
-118.7;34.53;5.0;6.18;1.07;3.1;7158.0;54284.0;INLAND;236300.0
-118.66;34.43;9.0;6.1;1.22;4.03;1556.0;37750.0;INLAND;155000.0
-118.59;34.47;5.0;5.12;0.93;83.17;8733.0;42391.0;INLAND;154600.0
-118.61;34.31;4.0;4.9;1.15;2.18;868.0;50151.0;'1H OCEAN';285200.0
-118.52;34.39;21.0;4.48;1.04;2.77;3384.0;36625.0;'1H OCEAN';228100.0
-118.53;34.38;18.0;3.83;1.02;3.86;2305.0;32270.0;'1H OCEAN';136100.0
-118.54;34.38;18.0;6.39;0.94;3.18;1044.0;68299.0;'1H OCEAN';262100.0
-118.52;34.4;5.0;5.56;1.12;3.42;4768.0;53050.0;'1H OCEAN';311200.0
