longitude;latitude;housing_median_age;average_rooms;average_bedrooms;average_occupancy;population;median_income;median_house_value
-117.17;32.7;33.0;4.9;1.08;2.17;1804.0;40488.0;409700.0
-117.18;32.7;44.0;5.43;1.05;2.25;1102.0;36759.0;368800.0
-117.18;32.7;42.0;6.02;1.02;2.71;761.0;51386.0;404500.0
-117.19;32.69;35.0;7.04;1.06;2.51;1042.0;63612.0;482700.0
-117.11;32.68;36.0;1.13;0.61;2.52;58.0;19107.0;125000.0
-117.11;32.67;43.0;3.68;1.04;3.18;445.0;16094.0;93000.0
-117.11;32.67;46.0;3.95;1.0;3.36;790.0;16806.0;92500.0
-117.11;32.67;52.0;3.58;1.3;4.35;248.0;17961.0;47500.0
-117.12;32.66;52.0;5.33;1.33;2.67;8.0;11250.0;60000.0
-117.11;32.67;52.0;3.94;1.0;3.06;217.0;14844.0;83300.0
-117.11;32.66;52.0;2.78;0.56;1.56;14.0;16250.0;118800.0
-117.09;32.67;37.0;3.78;1.08;3.21;983.0;20972.0;117000.0
-117.09;32.66;38.0;4.58;1.13;3.13;570.0;18333.0;127100.0
-117.09;32.66;37.0;3.73;1.0;3.29;1086.0;16389.0;114300.0
-117.1;32.66;27.0;3.18;1.0;3.19;1785.0;21542.0;106300.0
-117.1;32.67;26.0;3.43;0.99;3.55;2721.0;20982.0;109100.0
-117.1;32.67;22.0;3.42;1.1;3.38;1669.0;20213.0;110600.0
-117.09;32.68;30.0;4.4;1.08;3.3;1997.0;28089.0;120600.0
-117.09;32.67;31.0;3.81;1.02;2.94;1581.0;20520.0;108900.0
-117.1;32.67;15.0;2.74;0.93;2.26;1347.0;12745.0;92900.0
-117.1;32.68;20.0;4.22;1.12;3.49;837.0;20488.0;88900.0
-117.1;32.69;29.0;3.71;1.06;3.27;3675.0;18112.0;103600.0
-117.1;32.68;42.0;3.61;1.02;3.45;1920.0;20724.0;107600.0
-117.1;32.68;47.0;3.64;1.06;3.0;637.0;20156.0;90300.0
-117.1;32.68;49.0;4.25;1.05;3.61;1200.0;20398.0;93600.0
-117.1;32.68;47.0;3.73;0.98;3.58;1003.0;17802.0;97800.0
-117.1;32.68;45.0;4.45;1.09;3.38;900.0;24943.0;99600.0
-117.07;32.69;29.0;4.51;0.92;3.44;1091.0;34609.0;118000.0
-117.08;32.69;31.0;5.2;0.99;3.94;1938.0;34875.0;117000.0
-117.08;32.69;36.0;5.86;1.06;3.74;1001.0;36875.0;111400.0
-117.09;32.69;34.0;5.5;1.0;3.86;1031.0;34583.0;112700.0
-117.09;32.68;29.0;4.53;1.13;4.17;1650.0;22201.0;100000.0
-117.07;32.69;28.0;5.25;0.97;2.9;820.0;40690.0;153300.0
-117.08;32.68;26.0;5.41;1.08;3.8;2156.0;29318.0;112400.0
-117.08;32.68;19.0;3.31;0.98;2.85;3127.0;13240.0;122600.0
-117.09;32.68;20.0;3.64;1.05;3.32;2341.0;20114.0;104900.0
-117.07;32.67;28.0;4.37;0.99;3.45;2179.0;23814.0;112300.0
-117.08;32.67;31.0;3.97;1.01;2.76;2088.0;25662.0;118200.0
-117.09;32.66;46.0;5.24;0.91;2.63;423.0;33750.0;136300.0
-117.08;32.66;43.0;4.27;1.0;3.57;839.0;28100.0;103400.0
-117.07;32.67;35.0;5.25;1.19;2.82;1723.0;18977.0;95600.0
-117.07;32.65;12.0;4.92;1.06;2.7;2272.0;34701.0;204900.0
-117.07;32.64;32.0;5.44;1.09;2.28;2152.0;41325.0;172800.0
-117.08;32.64;43.0;3.99;0.91;2.17;548.0;18672.0;145800.0
-117.08;32.65;17.0;3.79;1.03;2.14;1487.0;25392.0;147000.0
-117.08;32.64;38.0;3.94;1.1;2.12;494.0;19241.0;150000.0
-117.08;32.64;11.0;3.21;1.03;1.84;947.0;16806.0;141700.0
-117.09;32.65;20.0;4.33;0.97;1.72;573.0;26190.0;145800.0
-117.09;32.65;25.0;3.9;1.1;2.62;2359.0;26296.0;150000.0
-117.08;32.65;28.0;4.17;1.1;2.32;1277.0;23562.0;123800.0
-117.09;32.64;38.0;3.81;0.97;2.25;1240.0;27218.0;145900.0
-117.09;32.64;30.0;3.96;1.08;2.66;2126.0;25070.0;142700.0
-117.1;32.64;29.0;3.42;1.0;2.68;1236.0;25658.0;134700.0
-117.09;32.64;20.0;3.38;1.1;2.2;1302.0;16321.0;57500.0
-117.09;32.64;19.0;3.28;1.01;1.54;1205.0;16200.0;131300.0
-117.09;32.63;27.0;3.91;1.03;2.59;1935.0;24148.0;67500.0
-117.11;32.64;23.0;3.9;1.08;2.47;1025.0;18580.0;67500.0
-117.11;32.62;27.0;3.83;1.06;2.24;1078.0;21719.0;131500.0
-117.09;32.62;37.0;5.4;1.05;3.04;867.0;30729.0;128700.0
-117.09;32.62;37.0;4.52;1.0;3.15;1344.0;24866.0;129700.0
-117.09;32.62;34.0;4.14;0.96;3.03;1153.0;21955.0;129700.0
-117.08;32.63;33.0;3.83;1.05;2.13;1607.0;21281.0;139800.0
-117.09;32.64;24.0;3.88;1.05;2.15;2002.0;19470.0;147500.0
-117.09;32.63;33.0;3.78;0.98;2.56;420.0;18417.0;150000.0
-117.07;32.64;38.0;5.04;0.91;2.53;745.0;46477.0;150400.0
-117.07;32.63;37.0;6.45;1.06;2.87;1026.0;34550.0;156900.0
-117.07;32.64;30.0;3.93;1.06;2.18;1593.0;22400.0;129500.0
-117.06;32.63;37.0;5.52;0.98;2.55;612.0;41250.0;160200.0
-117.06;32.62;36.0;5.7;0.91;2.96;408.0;39167.0;189700.0
-117.07;32.63;40.0;5.63;1.06;2.63;796.0;35583.0;154900.0
-117.07;32.63;37.0;5.66;1.06;2.52;1056.0;37583.0;145500.0
-117.08;32.63;30.0;5.11;1.14;3.73;1827.0;26146.0;159400.0
-117.08;32.63;28.0;4.79;0.98;2.92;1266.0;22788.0;146300.0
-117.08;32.62;28.0;4.73;0.97;2.59;1353.0;30771.0;158600.0
-117.08;32.62;36.0;5.45;1.01;2.66;818.0;34773.0;150400.0
-117.09;32.61;23.0;3.7;0.99;2.04;640.0;21548.0;118800.0
-117.09;32.61;21.0;4.64;1.03;3.19;1335.0;36467.0;113000.0
-117.08;32.62;16.0;3.93;1.05;2.47;3261.0;22685.0;151900.0
-117.08;32.61;27.0;4.84;1.12;3.17;1485.0;33514.0;149100.0
-117.07;32.62;19.0;4.64;1.09;2.54;2750.0;27838.0;155900.0
-117.06;32.61;34.0;4.42;1.04;2.66;2609.0;28489.0;128300.0
-117.07;32.61;22.0;4.19;1.11;2.69;3222.0;21441.0;135500.0
-117.07;32.6;18.0;4.73;1.0;1.89;1042.0;19267.0;67500.0
-117.07;32.59;21.0;3.65;0.95;2.72;1327.0;16007.0;96200.0
-117.08;32.59;30.0;3.0;1.08;4.58;220.0;23929.0;134400.0
-117.08;32.6;24.0;3.99;1.03;2.8;1334.0;22544.0;121900.0
-117.07;32.61;10.0;4.31;1.06;2.56;1000.0;21765.0;128400.0
-117.06;32.61;24.0;3.5;1.09;2.5;3123.0;20571.0;152300.0
-117.06;32.61;23.0;3.9;0.87;3.03;1267.0;25625.0;131100.0
-117.07;32.6;13.0;4.02;1.09;2.46;983.0;22903.0;106300.0
-117.06;32.6;25.0;4.59;1.02;1.85;434.0;17472.0;94600.0
-117.06;32.6;24.0;4.42;1.09;4.45;1095.0;24191.0;107300.0
-117.06;32.6;33.0;4.08;0.92;4.45;989.0;27014.0;108200.0
-117.05;32.63;31.0;5.83;1.02;2.77;2334.0;41958.0;160100.0
-117.05;32.62;34.0;5.77;1.01;3.4;2315.0;42851.0;144500.0
-117.04;32.62;26.0;6.1;1.02;3.37;2000.0;49962.0;156000.0
-117.05;32.61;31.0;5.64;1.0;3.62;2585.0;35096.0;139900.0
-117.05;32.61;21.0;5.27;1.05;3.31;3795.0;32633.0;129700.0
-117.05;32.61;26.0;4.99;0.91;3.66;1145.0;38615.0;139300.0
-117.04;32.6;20.0;5.63;1.02;3.56;5094.0;42241.0;139800.0
-117.04;32.6;18.0;5.44;0.97;3.44;3002.0;39076.0;152900.0
-117.05;32.59;16.0;5.41;1.07;3.55;3073.0;30495.0;98300.0
-117.04;32.63;26.0;6.19;1.06;3.67;1228.0;41154.0;160200.0
-117.04;32.62;27.0;5.76;0.95;3.67;1089.0;46793.0;151900.0
-117.03;32.61;23.0;6.78;0.94;3.4;778.0;51538.0;171300.0
-117.03;32.61;22.0;6.76;0.97;3.44;523.0;60086.0;166900.0
-117.03;32.6;26.0;6.21;1.04;3.45;742.0;51520.0;143400.0
-117.02;32.59;19.0;6.08;1.07;3.52;1102.0;30365.0;98100.0
-116.98;32.62;6.0;5.81;1.06;3.47;4771.0;47068.0;184300.0
-117.06;32.64;30.0;6.61;0.98;2.77;1883.0;57660.0;186100.0
-117.06;32.63;29.0;5.85;1.04;2.94;2096.0;42204.0;169800.0
-116.98;32.68;22.0;6.14;0.99;3.19;1217.0;55248.0;156300.0
-117.01;32.67;17.0;6.88;1.03;3.34;1125.0;55510.0;266900.0
-117.0;32.67;16.0;7.39;1.01;3.31;1002.0;66143.0;264100.0
-117.02;32.67;20.0;8.27;1.01;3.49;635.0;65772.0;245200.0
-117.01;32.66;11.0;7.59;1.04;3.42;4495.0;69664.0;293900.0
-116.97;32.65;4.0;6.13;1.06;2.98;7985.0;56631.0;233400.0
-116.99;32.64;15.0;6.91;1.11;3.26;2046.0;39519.0;193500.0
-117.04;32.65;8.0;8.32;1.32;2.98;3159.0;42155.0;247800.0
-117.03;32.65;14.0;7.66;0.98;3.26;472.0;76344.0;290500.0
-117.0;32.64;11.0;6.4;1.01;2.87;1391.0;49792.0;170400.0
-117.01;32.63;7.0;6.45;0.97;3.25;3269.0;57358.0;221600.0
-117.04;32.64;5.0;4.53;1.05;2.36;1213.0;40298.0;225600.0
-117.02;32.64;5.0;6.19;0.98;3.74;157.0;65151.0;281700.0
-117.03;32.63;13.0;6.32;0.95;3.53;1165.0;57789.0;227700.0
-117.03;32.63;14.0;6.03;1.03;3.16;1466.0;52489.0;213700.0
-117.04;32.63;26.0;6.92;1.06;2.93;1166.0;51354.0;181600.0
-117.01;32.73;22.0;4.78;1.0;2.94;1556.0;28646.0;120800.0
-117.0;32.72;10.0;4.36;1.08;2.69;2352.0;21362.0;143200.0
-117.01;32.72;12.0;4.15;1.04;2.99;2104.0;23068.0;132300.0
-116.99;32.7;15.0;5.98;1.02;4.3;2629.0;40444.0;150100.0
-117.0;32.7;23.0;6.2;1.04;3.24;1456.0;43714.0;131000.0
-116.99;32.71;21.0;5.21;0.99;4.03;2355.0;38904.0;113800.0
-117.0;32.71;22.0;5.44;1.06;3.35;1395.0;37250.0;123500.0
-117.01;32.71;20.0;5.25;1.04;2.96;1977.0;29810.0;129100.0
-117.02;32.74;30.0;5.73;1.05;2.74;2012.0;35000.0;144700.0
-117.03;32.73;32.0;5.22;0.99;2.98;997.0;34784.0;154400.0
-117.03;32.74;37.0;6.08;1.11;2.99;404.0;30125.0;130400.0
-117.02;32.73;22.0;6.37;1.06;4.01;3280.0;47952.0;141400.0
-117.02;32.72;36.0;5.69;1.03;3.2;1142.0;37763.0;126900.0
-117.03;32.73;38.0;5.13;0.98;2.52;1557.0;35861.0;123600.0
-117.03;32.72;38.0;4.71;0.94;2.69;505.0;35938.0;125400.0
-117.03;32.72;37.0;4.91;1.02;3.4;1515.0;30588.0;120600.0
-117.04;32.72;24.0;6.06;1.06;3.34;3020.0;40813.0;137000.0
-117.04;32.73;36.0;5.24;1.01;2.76;1097.0;32717.0;130700.0
-117.04;32.73;25.0;4.95;0.96;3.71;1032.0;35492.0;125400.0
-117.05;32.72;35.0;6.27;1.05;2.9;1694.0;39485.0;133900.0
-117.05;32.73;27.0;5.58;1.03;3.09;1763.0;35529.0;133900.0
-117.03;32.74;35.0;4.59;1.11;2.42;991.0;24345.0;129700.0
-117.04;32.74;33.0;4.82;0.96;2.84;2288.0;36848.0;140700.0
-117.02;32.74;12.0;3.76;1.1;2.28;2000.0;18594.0;119200.0
-117.04;32.74;5.0;3.8;1.04;2.28;1727.0;17179.0;132000.0
-117.04;32.75;36.0;5.86;1.07;2.73;1070.0;35192.0;144000.0
-117.05;32.75;29.0;4.71;1.04;2.45;1437.0;28306.0;142900.0
-117.05;32.75;43.0;5.11;1.02;2.46;826.0;27014.0;133700.0
-117.03;32.75;24.0;5.14;1.08;2.54;3898.0;30897.0;187300.0
-117.04;32.76;43.0;5.07;1.06;2.45;1534.0;31410.0;141400.0
-117.05;32.76;37.0;5.6;1.04;2.38;2076.0;36625.0;154800.0
-117.04;32.76;37.0;5.28;0.99;2.28;1285.0;37368.0;152200.0
-117.15;33.02;4.0;8.86;1.34;3.31;5613.0;72731.0;450400.0
-117.25;33.06;6.0;7.04;1.03;2.99;4194.0;64390.0;296200.0
-117.25;33.05;16.0;6.32;1.08;3.14;1387.0;43286.0;213400.0
-117.26;33.05;14.0;6.24;1.0;2.84;1057.0;62513.0;240900.0
-117.26;33.06;11.0;7.27;0.96;3.35;1226.0;76832.0;319800.0
-117.24;33.05;15.0;5.55;1.02;2.86;1559.0;53129.0;169200.0
-117.24;33.05;11.0;6.92;1.05;3.07;2588.0;64027.0;344200.0
-117.2;33.07;5.0;6.69;1.04;2.9;4496.0;59289.0;411300.0
-117.16;33.06;16.0;7.89;1.11;3.06;770.0;58661.0;404500.0
-117.21;33.03;20.0;8.26;1.06;2.5;1020.0;110911.0;500001.0
-117.18;33.02;15.0;8.33;1.07;3.21;1364.0;136623.0;500001.0
-117.21;33.02;26.0;7.87;1.12;2.54;1032.0;101560.0;500001.0
-117.23;33.01;18.0;8.43;1.09;3.28;1541.0;111118.0;500001.0
-117.26;32.97;25.0;5.48;1.05;2.31;1088.0;64651.0;500001.0
-117.26;32.96;36.0;6.1;0.94;2.52;710.0;101768.0;500001.0
-117.26;32.95;34.0;6.09;1.01;2.4;650.0;56582.0;500001.0
-117.26;32.95;22.0;5.42;1.21;1.92;1947.0;44375.0;500001.0
-117.3;32.96;30.0;8.12;1.36;2.52;380.0;42875.0;500001.0
-117.25;33.01;16.0;7.43;0.99;2.77;1454.0;77317.0;396000.0
-117.24;33.0;16.0;7.12;1.01;2.25;795.0;75975.0;369100.0
-117.23;32.99;17.0;8.52;1.02;3.17;1011.0;150001.0;500001.0
-117.25;32.99;10.0;7.77;1.18;2.33;1478.0;74720.0;439900.0
-117.25;33.0;14.0;6.08;1.11;2.25;931.0;58393.0;485300.0
-117.26;33.0;31.0;5.98;1.09;2.35;1059.0;47841.0;393500.0
-117.27;33.0;36.0;5.78;1.08;2.58;1085.0;51523.0;387800.0
-117.31;33.0;30.0;5.49;1.04;2.24;665.0;68443.0;492500.0
-117.26;32.99;16.0;4.26;1.03;3.07;1532.0;27348.0;231300.0
-117.27;32.99;21.0;6.17;1.07;2.37;1273.0;55922.0;382100.0
-117.26;32.98;12.0;4.37;1.1;1.89;1690.0;41250.0;226900.0
-117.31;32.98;17.0;8.08;1.88;2.46;849.0;41012.0;244700.0
-117.27;32.98;17.0;8.91;1.88;1.69;351.0;52742.0;230700.0
-117.32;33.01;29.0;5.37;1.07;2.43;1619.0;41250.0;394400.0
-117.28;33.02;21.0;4.75;1.02;2.17;1251.0;42356.0;347700.0
-117.27;33.02;13.0;5.02;1.09;2.15;2450.0;47179.0;376700.0
-117.26;33.04;18.0;6.33;0.98;3.09;1088.0;63525.0;278300.0
-117.26;33.04;16.0;6.86;0.99;3.16;1433.0;66319.0;269600.0
-117.24;33.04;13.0;5.66;1.07;2.28;1412.0;32120.0;147600.0
-117.25;33.03;6.0;7.31;1.06;2.82;1319.0;69326.0;324600.0
-117.27;33.03;25.0;5.75;1.0;3.56;1108.0;39826.0;215800.0
-117.27;33.03;16.0;5.38;1.06;2.65;1104.0;35313.0;148700.0
-117.26;33.02;9.0;6.76;1.11;2.52;1724.0;63712.0;369800.0
-117.27;33.03;19.0;5.66;0.97;2.65;1356.0;48700.0;220900.0
-117.27;33.02;21.0;6.23;0.99;2.7;928.0;57980.0;286100.0
-117.29;33.05;28.0;3.92;1.16;2.3;672.0;31667.0;300000.0
-117.28;33.04;12.0;5.02;1.05;2.78;2471.0;35179.0;252700.0
-117.27;33.04;27.0;4.55;0.97;3.22;1302.0;35500.0;214600.0
-117.29;33.04;30.0;5.29;1.07;2.46;1281.0;47333.0;286900.0
-117.33;33.03;31.0;4.39;1.2;2.26;603.0;28611.0;314300.0
-117.3;33.07;14.0;6.56;1.05;2.54;1034.0;64247.0;295100.0
-117.29;33.08;18.0;6.78;1.08;3.07;1463.0;57787.0;346700.0
-117.27;33.08;7.0;6.92;1.05;3.13;1335.0;60922.0;342400.0
-117.29;33.06;20.0;6.49;1.03;3.1;1008.0;61509.0;338700.0
-117.28;33.06;8.0;4.43;1.09;2.75;2585.0;40118.0;245800.0
-117.27;33.06;7.0;5.49;1.09;2.4;1612.0;31970.0;367100.0
-117.27;33.05;15.0;4.52;1.1;1.86;1371.0;29083.0;122400.0
-117.3;33.08;24.0;5.05;1.01;2.67;1389.0;40000.0;343200.0
-117.34;33.06;17.0;6.74;1.29;2.02;815.0;43182.0;357100.0
-117.31;33.07;21.0;4.36;1.14;2.03;948.0;32984.0;369400.0
-117.3;33.07;16.0;4.56;1.11;3.14;2165.0;35585.0;284800.0
-117.3;33.06;24.0;4.91;1.16;1.97;870.0;31940.0;276300.0
-117.3;33.06;31.0;4.39;1.07;2.16;1049.0;40270.0;290000.0
-117.3;33.05;34.0;4.6;1.17;1.98;775.0;32308.0;331300.0
-117.33;33.17;11.0;5.88;1.1;2.57;4773.0;40791.0;281300.0
-117.34;33.16;31.0;6.1;0.98;2.75;1286.0;45694.0;243700.0
-117.33;33.16;29.0;6.53;1.01;2.81;1533.0;40585.0;245500.0
-117.32;33.15;15.0;6.43;1.07;2.67;5495.0;54904.0;262100.0
-117.32;33.12;25.0;5.79;1.14;2.03;936.0;27717.0;354000.0
-117.31;33.1;15.0;5.68;1.06;1.77;747.0;35341.0;500001.0
-117.29;33.13;4.0;5.88;1.0;2.13;224.0;39205.0;183000.0
-117.31;33.11;7.0;5.14;1.1;1.87;2904.0;41282.0;188100.0
-117.29;33.12;4.0;4.83;1.13;2.64;755.0;47961.0;168800.0
-117.29;33.1;6.0;6.36;1.06;2.16;2064.0;51837.0;259800.0
-117.28;33.1;13.0;6.63;1.06;3.0;1197.0;65338.0;267900.0
-117.35;33.17;16.0;3.84;1.12;2.38;2849.0;24780.0;185600.0
-117.34;33.16;24.0;4.09;1.13;2.48;610.0;22500.0;187500.0
-117.34;33.15;19.0;4.06;1.01;2.96;4163.0;30306.0;178500.0
-117.35;33.16;22.0;6.9;1.58;3.01;580.0;39750.0;500001.0
-117.35;33.16;10.0;3.75;1.15;2.01;902.0;37891.0;206300.0
-117.34;33.15;17.0;4.24;1.07;1.99;2111.0;33536.0;283300.0
-117.36;33.18;26.0;5.25;1.09;2.24;2372.0;25509.0;181800.0
-117.36;33.18;39.0;5.02;0.94;2.7;833.0;28893.0;185400.0
-117.35;33.17;36.0;5.11;1.09;2.1;812.0;36250.0;198000.0
-117.36;33.17;24.0;5.57;1.2;2.21;812.0;23182.0;500001.0
-117.37;33.18;19.0;4.9;1.29;2.17;855.0;26979.0;266700.0
-117.37;33.19;23.0;3.46;1.07;3.98;4729.0;18214.0;173800.0
-117.37;33.19;33.0;5.02;1.03;2.59;1138.0;28819.0;208600.0
-117.37;33.19;18.0;3.41;1.34;2.27;650.0;19562.0;192500.0
-117.37;33.19;38.0;4.22;1.04;2.38;486.0;41875.0;185000.0
-117.38;33.19;35.0;3.74;1.06;2.17;538.0;24583.0;197900.0
-117.38;33.14;14.0;7.24;1.97;1.86;1298.0;32090.0;313300.0
-117.38;33.19;26.0;4.61;1.28;1.9;1703.0;19891.0;500000.0
-117.38;33.2;17.0;4.41;1.36;3.02;1288.0;19386.0;106300.0
-117.37;33.2;19.0;2.91;0.99;2.65;845.0;16318.0;187500.0
-117.38;33.19;17.0;2.99;0.95;3.04;359.0;15625.0;162500.0
-117.38;33.2;26.0;4.5;1.22;3.07;974.0;13903.0;184400.0
-117.36;33.2;19.0;3.99;1.15;2.46;1190.0;13269.0;166100.0
-117.36;33.2;19.0;4.06;1.07;2.52;1323.0;29539.0;169900.0
-117.36;33.2;26.0;5.03;0.99;2.89;1405.0;32917.0;150800.0
-117.35;33.2;23.0;5.3;1.17;2.88;1793.0;25754.0;169700.0
-117.35;33.21;24.0;5.32;0.88;3.06;912.0;42500.0;150300.0
-117.34;33.21;23.0;5.44;0.99;3.44;1302.0;40109.0;145700.0
-117.35;33.2;32.0;5.39;0.95;3.02;700.0;39875.0;142900.0
-117.34;33.21;12.0;5.31;1.22;2.68;3015.0;27386.0;216100.0
-117.35;33.19;28.0;6.52;1.1;2.75;1189.0;51733.0;198100.0
-117.34;33.19;23.0;6.85;1.07;2.96;1533.0;52760.0;224500.0
-117.33;33.19;15.0;4.61;1.06;2.3;1827.0;29716.0;173600.0
-117.34;33.19;19.0;6.4;0.94;2.96;1654.0;57409.0;274100.0
-117.32;33.23;24.0;4.53;1.06;1.73;982.0;16402.0;169300.0
-117.32;33.22;15.0;4.85;1.05;1.84;1810.0;24375.0;108900.0
-117.33;33.22;21.0;5.13;1.08;1.53;855.0;27846.0;91200.0
-117.32;33.22;16.0;4.78;1.05;1.43;316.0;27417.0;91700.0
-117.33;33.21;17.0;4.33;1.04;1.47;424.0;22882.0;85800.0
-117.3;33.22;4.0;5.73;1.14;2.55;6666.0;37568.0;184100.0
-117.31;33.19;11.0;6.09;1.09;2.54;8738.0;43762.0;215500.0
-117.29;33.2;16.0;5.28;1.13;3.51;1428.0;24754.0;157300.0
-117.31;33.18;16.0;4.6;1.08;1.5;599.0;20147.0;87700.0
-117.29;33.19;18.0;5.37;1.06;3.55;4127.0;30704.0;151600.0
-117.28;33.2;20.0;5.8;1.02;3.58;2983.0;43428.0;152100.0
-117.37;33.22;35.0;4.77;1.04;3.11;1435.0;36760.0;125600.0
-117.35;33.23;4.0;6.63;1.04;3.37;934.0;38958.0;189800.0
-117.35;33.21;18.0;6.03;1.23;4.16;2051.0;26750.0;117100.0
-117.38;33.21;31.0;4.39;1.07;4.43;1514.0;26442.0;103300.0
-117.37;33.2;29.0;4.3;1.02;4.66;1425.0;20272.0;99600.0
-117.34;33.23;11.0;5.14;1.04;3.04;2212.0;31062.0;141000.0
-117.33;33.23;15.0;5.04;1.02;1.95;1130.0;25872.0;155600.0
-117.33;33.23;15.0;4.91;1.07;3.24;1258.0;33300.0;127900.0
-117.33;33.24;13.0;5.22;1.01;2.64;2298.0;29386.0;143400.0
-117.28;33.2;11.0;5.16;0.92;3.55;1012.0;42100.0;175600.0
-117.27;33.19;8.0;4.66;1.38;3.17;663.0;27240.0;139300.0
-117.28;33.19;5.0;4.65;1.1;2.82;1633.0;34456.0;165800.0
-117.27;33.18;4.0;5.38;1.23;2.36;1481.0;29133.0;215700.0
-117.26;33.19;4.0;4.3;1.09;2.79;1518.0;29469.0;216100.0
-117.26;33.19;2.0;5.04;0.98;2.0;1044.0;42361.0;158500.0
-117.3;33.17;6.0;5.4;1.05;2.58;3760.0;41807.0;182600.0
-117.32;33.17;18.0;7.57;1.06;2.93;828.0;42383.0;239000.0
-117.31;33.17;7.0;8.33;1.11;2.87;809.0;55520.0;283900.0
-117.31;33.16;4.0;7.3;1.12;2.85;2282.0;55956.0;247800.0
-117.31;33.16;17.0;6.06;0.94;2.78;781.0;56605.0;224400.0
-117.29;33.18;15.0;5.24;1.1;2.26;1632.0;27644.0;111400.0
-117.29;33.18;17.0;4.89;1.05;2.6;436.0;31667.0;160600.0
-117.28;33.18;16.0;5.58;1.1;1.57;842.0;21205.0;157300.0
-117.28;33.18;14.0;5.37;0.94;3.05;384.0;62096.0;178100.0
-117.26;33.18;9.0;6.09;1.06;3.0;2235.0;45781.0;225600.0
-117.27;33.15;4.0;6.04;1.04;2.75;10877.0;46357.0;244900.0
-117.29;33.15;11.0;5.71;0.99;2.12;952.0;40625.0;87500.0
-117.23;33.16;4.0;5.27;1.07;2.0;1164.0;40000.0;228100.0
-117.23;33.16;2.0;5.72;1.17;2.59;2091.0;36736.0;214500.0
-117.22;33.14;5.0;6.49;1.2;3.28;2314.0;50123.0;210400.0
-117.21;33.13;15.0;4.62;0.9;1.84;754.0;22278.0;132800.0
-117.21;33.13;19.0;5.54;1.08;1.65;912.0;37750.0;168000.0
-117.2;33.12;18.0;6.48;1.09;2.18;1473.0;51194.0;247800.0
-117.21;33.12;4.0;5.81;1.23;1.65;926.0;43672.0;258900.0
-117.18;33.11;16.0;6.29;1.09;2.17;1197.0;51814.0;279900.0
-117.25;33.12;8.0;6.46;1.09;2.52;3335.0;53110.0;255800.0
-117.24;33.11;10.0;6.26;0.98;2.53;1410.0;60336.0;240300.0
-117.23;33.1;4.0;7.51;1.17;2.76;685.0;77450.0;237400.0
-117.25;33.1;14.0;5.99;1.17;1.92;1176.0;39464.0;171900.0
-117.26;33.09;22.0;14.19;2.41;2.07;349.0;70423.0;500001.0
-117.26;33.09;13.0;6.19;1.26;2.21;1335.0;41667.0;227100.0
-117.23;33.09;7.0;6.93;1.11;2.62;2015.0;63373.0;279600.0
-117.25;33.08;13.0;8.39;1.07;3.01;1311.0;75402.0;340300.0
-117.25;33.08;14.0;7.11;1.0;3.05;3097.0;66170.0;285200.0
-117.26;33.08;12.0;7.09;1.14;2.73;1958.0;53905.0;299600.0
-122.41;37.81;25.0;2.67;1.24;1.34;592.0;36728.0;500001.0
-122.41;37.81;31.0;3.32;1.09;1.92;2305.0;18981.0;500001.0
-122.42;37.81;52.0;5.26;1.27;1.89;473.0;43472.0;500001.0
-122.42;37.8;52.0;5.59;1.14;1.64;838.0;80755.0;500001.0
-122.42;37.8;52.0;3.97;1.08;1.47;1848.0;49211.0;500001.0
-122.42;37.8;50.0;3.5;1.03;1.35;958.0;32356.0;500001.0
-122.42;37.8;52.0;4.49;1.03;1.68;277.0;44712.0;500001.0
-122.41;37.8;52.0;4.21;1.1;2.18;1335.0;31477.0;500001.0
-122.41;37.8;52.0;4.68;1.09;2.38;1328.0;41607.0;350000.0
-122.41;37.8;52.0;4.62;1.09;1.8;1279.0;54378.0;500001.0
-122.41;37.8;52.0;3.29;1.02;2.55;629.0;25875.0;500001.0
-122.41;37.8;52.0;4.74;1.1;2.21;1906.0;36065.0;433300.0
-122.41;37.8;52.0;4.74;1.14;1.61;437.0;63245.0;500001.0
-122.4;37.8;52.0;4.15;1.28;1.52;679.0;47750.0;500001.0
-122.4;37.8;52.0;4.16;1.13;1.83;920.0;42015.0;412500.0
-122.4;37.81;12.0;4.04;1.04;1.6;536.0;77852.0;250000.0
-122.41;37.8;52.0;3.69;1.12;2.13;1415.0;28229.0;375000.0
-122.4;37.8;52.0;3.2;1.11;2.79;1432.0;19063.0;300000.0
-122.41;37.8;52.0;3.48;0.99;4.25;1700.0;27500.0;168800.0
-122.41;37.8;52.0;4.36;1.05;2.57;1016.0;33839.0;400000.0
-122.41;37.8;52.0;2.63;1.05;4.16;2957.0;18295.0;243800.0
-122.41;37.8;30.0;2.66;1.08;2.41;1648.0;8836.0;450000.0
-122.41;37.8;52.0;5.2;1.18;2.03;1446.0;58660.0;500001.0
-122.41;37.8;52.0;3.95;1.02;2.44;1785.0;35746.0;350000.0
-122.41;37.79;52.0;3.72;1.05;2.13;2062.0;29871.0;380000.0
-122.42;37.8;52.0;4.3;1.05;1.78;1156.0;43472.0;500001.0
-122.42;37.8;52.0;3.91;1.06;1.87;1830.0;42458.0;450000.0
-122.42;37.8;52.0;3.21;1.08;1.52;1576.0;20987.0;458300.0
-122.42;37.8;52.0;4.16;1.14;2.18;932.0;33643.0;420000.0
